movieID,title,year,genres_str,directorName,actors_str,tags_str,content_soup,primary_genre
5914,"Vernon, Florida",1981,Documentary,errol_morris,george_harris albert_bitterling claude_register henry_shipes snake_reynolds,,Documentary Documentary errol_morris george_harris albert_bitterling claude_register henry_shipes snake_reynolds,Documentary
5915,Victory,1981,Action Drama War,john_huston,max_von_sydow michael_caine pelé sylvester_stallone werner_roth,soccer football,Action Drama War Action Drama War john_huston max_von_sydow michael_caine pelé sylvester_stallone werner_roth soccer football,Action
5916,Whose Life Is It Anyway?,1981,Drama,john_badham,bob_balaban christine_lahti john_cassavetes kenneth_mcmillan richard_dreyfuss,euthanasia,Drama Drama john_badham bob_balaban christine_lahti john_cassavetes kenneth_mcmillan richard_dreyfuss euthanasia,Drama
5917,Zoot Suit,1981,Drama Musical,luis_valdez,john_anderson charles_aidman daniel_valdez edward_james_olmos tyne_daly,70mm edward_james_olmos,Drama Musical Drama Musical luis_valdez john_anderson charles_aidman daniel_valdez edward_james_olmos tyne_daly 70mm edward_james_olmos,Drama
5918,Alone in the Dark,2005,Horror,uwe_boll,christian_slater frank_c._turner matthew_walker stephen_dorff tara_reid,,Horror Horror uwe_boll christian_slater frank_c._turner matthew_walker stephen_dorff tara_reid,Horror
5919,Android Apocalypse,2006,Sci-Fi,paul_ziller,chris_jericho joseph_lawrence scott_bairstow shannon_jardine wendy_anderson,betamax klaus_kinski,Sci-Fi Sci-Fi paul_ziller chris_jericho joseph_lawrence scott_bairstow shannon_jardine wendy_anderson betamax klaus_kinski,Sci-Fi
5921,Attack Force Z,1982,War,tim_burstall,john_waters chris_haywood john_phillip_law mel_gibson sam_neill,betamax,War War tim_burstall john_waters chris_haywood john_phillip_law mel_gibson sam_neill betamax,War
5922,Attila,1954,Action,pietro_francisci,antonio_amendola georges_bréhat marco_guglielmi anthony_pawley aldo_pini colette_régis henri_vidal anthony_quinn christian_marquand claude_laydu eduardo_ciannelli ettore_manni guido_celano irene_papas sophia_loren,,Action Action pietro_francisci antonio_amendola georges_bréhat marco_guglielmi anthony_pawley aldo_pini colette_régis henri_vidal anthony_quinn christian_marquand claude_laydu eduardo_ciannelli ettore_manni guido_celano irene_papas sophia_loren,Action
5923,Author! Author!,1982,Comedy Drama,arthur_hiller,al_pacino alan_king bob_dishy dyan_cannon tuesday_weld,betamax,Comedy Drama Comedy Drama arthur_hiller al_pacino alan_king bob_dishy dyan_cannon tuesday_weld betamax,Comedy
5924,Barbarosa,1982,Western,fred_schepisi,danny_de_la_paz gary_busey gilbert_roland isela_vega willie_nelson,,Western Western fred_schepisi danny_de_la_paz gary_busey gilbert_roland isela_vega willie_nelson,Western
5925,The Beast Within,1982,Horror,philippe_mora,bibi_besch don_gordon paul_clemens r.g._armstrong ronny_cox,betamax,Horror Horror philippe_mora bibi_besch don_gordon paul_clemens r.g._armstrong ronny_cox betamax,Horror
5926,My Best Friend's Wedding,1997,Comedy Drama Romance,p.j._hogan,cameron_diaz dermot_mulroney julia_roberts philip_bosco rupert_everett,betamax,Comedy Drama Romance Comedy Drama Romance p.j._hogan cameron_diaz dermot_mulroney julia_roberts philip_bosco rupert_everett betamax,Comedy
5927,The Best Little Whorehouse in Texas,1982,Comedy Musical,colin_higgins,burt_reynolds charles_durning dolly_parton dom_deluise jim_nabors,adapted_from:play,Comedy Musical Comedy Musical colin_higgins burt_reynolds charles_durning dolly_parton dom_deluise jim_nabors adapted_from:play,Comedy
5928,The Border,1982,Drama,tony_richardson,elpidia_carrillo harvey_keitel jack_nicholson valerie_perrine warren_oates,jack_nicholson,Drama Drama tony_richardson elpidia_carrillo harvey_keitel jack_nicholson valerie_perrine warren_oates jack_nicholson,Drama
5929,La boum,1980,Comedy Romance,claude_pinoteau,jacques_ardouin evelyne_bellego bernard_born micheline_bourday florence_brunold jean-michel_dupuis denise_grey bernard_giraudeau brigitte_fossey claude_brasseur dominique_lavanant jean-pierre_castaldi jean-claude_bouillaud richard_bohringer sophie_marceau,,Comedy Romance Comedy Romance claude_pinoteau jacques_ardouin evelyne_bellego bernard_born micheline_bourday florence_brunold jean-michel_dupuis denise_grey bernard_giraudeau brigitte_fossey claude_brasseur dominique_lavanant jean-pierre_castaldi jean-claude_bouillaud richard_bohringer sophie_marceau,Comedy
5930,Brimstone & Treacle,1982,Drama Thriller,richard_loncraine,sting benjamin_whitrow denholm_elliott joan_plowright suzanna_hamilton,70mm rape,Drama Thriller Drama Thriller richard_loncraine sting benjamin_whitrow denholm_elliott joan_plowright suzanna_hamilton 70mm rape,Drama
5931,Britannia Hospital,1982,Comedy Drama,lindsay_anderson,graham_crowden jill_bennett_ii joan_plowright leonard_rossiter malcolm_mcdowell,satire,Comedy Drama Comedy Drama lindsay_anderson graham_crowden jill_bennett_ii joan_plowright leonard_rossiter malcolm_mcdowell satire,Comedy
5932,Burden of Dreams,1982,Documentary,les_blank,claudia_cardinale david_perez_espinosa klaus_kinski miguel_ángel_fuentes werner_herzog,cerebral werner_herzog criterion reflective talky deliberate matteroffact,Documentary Documentary les_blank claudia_cardinale david_perez_espinosa klaus_kinski miguel_ángel_fuentes werner_herzog cerebral werner_herzog criterion reflective talky deliberate matteroffact,Documentary
5933,Cannery Row,1982,Drama,david_s._ward,audra_lindley debra_winger frank_mcrae m._emmet_walsh nick_nolte,based_on_a_book betamax john_steinbeck,Drama Drama david_s._ward audra_lindley debra_winger frank_mcrae m._emmet_walsh nick_nolte based_on_a_book betamax john_steinbeck,Drama
5935,Class of 1984,1982,Action Drama Thriller,mark_l._lester,al_waxman merrie_lynn_ross perry_king roddy_mcdowall timothy_van_patten,betamax youth_gone_wild,Action Drama Thriller Action Drama Thriller mark_l._lester al_waxman merrie_lynn_ross perry_king roddy_mcdowall timothy_van_patten betamax youth_gone_wild,Action
5936,"Come Back to the Five and Dime, Jimmy Dean, Jimmy Dean",1982,Drama,robert_allman,cher karen_black marta_heflin sandy_dennis sudie_bond,robert_altman,Drama Drama robert_allman cher karen_black marta_heflin sandy_dennis sudie_bond robert_altman,Drama
5937,Danton,1983,Drama,andrzej_wajda,angela_winkler boguslaw_linda gérard_depardieu patrice_chéreau wojciech_pszoniak,france criterion passionate lavish forceful compassionate gerard_depardieu talky literate confrontational,Drama Drama andrzej_wajda angela_winkler boguslaw_linda gérard_depardieu patrice_chéreau wojciech_pszoniak france criterion passionate lavish forceful compassionate gerard_depardieu talky literate confrontational,Drama
5938,Deathtrap,1982,Comedy Crime Mystery Thriller,sidney_lumet,christopher_reeve dyan_cannon henry_jones irene_worth michael_caine,frightening,Comedy Crime Mystery Thriller Comedy Crime Mystery Thriller sidney_lumet christopher_reeve dyan_cannon henry_jones irene_worth michael_caine frightening,Comedy
5939,Dünyayi kurtaran adam,1982,Adventure Sci-Fi,çetin_inanç,aytekin_akkaya cüneyt_arkin füsun_uçar hüseyin_peyda necla_fide,,Adventure Sci-Fi Adventure Sci-Fi çetin_inanç aytekin_akkaya cüneyt_arkin füsun_uçar hüseyin_peyda necla_fide,Adventure
5940,Eating Raoul,1982,Comedy,paul_bartel,ed_begley_jr mary_woronov paul_bartel robert_beltran susan_saiger,betamax,Comedy Comedy paul_bartel ed_begley_jr mary_woronov paul_bartel robert_beltran susan_saiger betamax,Comedy
5941,Drumline,2002,Comedy Drama Musical Romance,charles_stone,gq leonard_roberts nick_cannon orlando_jones zoe_saldana,college directorial_debut music_business,Comedy Drama Musical Romance Comedy Drama Musical Romance charles_stone gq leonard_roberts nick_cannon orlando_jones zoe_saldana college directorial_debut music_business,Comedy
5942,The Hot Chick,2002,Comedy,tom_brady,anna_faris eric_christian_olsen matthew_lawrence rob_schneider robert_davi,girlie_movie,Comedy Comedy tom_brady anna_faris eric_christian_olsen matthew_lawrence rob_schneider robert_davi girlie_movie,Comedy
5943,Maid in Manhattan,2002,Comedy Romance,wayne_wang,bob_hoskins christopher_eigeman frances_conroy jennifer_lopez ralph_fiennes,ralph_fiennes natasha_richardson stanley_tucci jennifer_lopez amc_24,Comedy Romance Comedy Romance wayne_wang bob_hoskins christopher_eigeman frances_conroy jennifer_lopez ralph_fiennes ralph_fiennes natasha_richardson stanley_tucci jennifer_lopez amc_24,Comedy
5944,Star Trek: Nemesis,2002,Action Drama Sci-Fi Thriller,stuart_baird,brent_spiner jonathan_frakes jude_ciccolella levar_burton patrick_stewart,star_trek space patrick_stewart jonathan_frakes scifi tv owned franchise futuristmoviescom cloning,Action Drama Sci-Fi Thriller Action Drama Sci-Fi Thriller stuart_baird brent_spiner jonathan_frakes jude_ciccolella levar_burton patrick_stewart star_trek space patrick_stewart jonathan_frakes scifi tv owned franchise futuristmoviescom cloning,Action
5945,About Schmidt,2002,Comedy Drama,alexander_payne,dermot_mulroney hope_davis jack_nicholson kathy_bates len_cariou,jack_nicholson satire nudity_(topless) dark_comedy adapted_from:book road_trip movie_to_see abandonment tumeys_dvds yahoo_top_pick,Comedy Drama Comedy Drama alexander_payne dermot_mulroney hope_davis jack_nicholson kathy_bates len_cariou jack_nicholson satire nudity_(topless) dark_comedy adapted_from:book road_trip movie_to_see abandonment tumeys_dvds yahoo_top_pick,Comedy
5946,El Bola,2000,Drama,achero_mañas,alfonso_vallejo andres_gertrudix carmen_del_valle manuel_morón miguel_gutiérrez,malos_tratos,Drama Drama achero_mañas alfonso_vallejo andres_gertrudix carmen_del_valle manuel_morón miguel_gutiérrez malos_tratos,Drama
5947,Evelyn,2002,Drama,bruce_beresford,aidan_quinn julianna_margulies pierce_brosnan sophie_vavasseur stephen_rea,disk,Drama Drama bruce_beresford aidan_quinn julianna_margulies pierce_brosnan sophie_vavasseur stephen_rea disk,Drama
5948,Family Guy,1999,Drama,,lori_alan john_viener alec_sulkin alex_borstein danny_smith mike_henry mila_kunis patrick_warburton seth_green seth_macfarlane,,Drama Drama  lori_alan john_viener alec_sulkin alex_borstein danny_smith mike_henry mila_kunis patrick_warburton seth_green seth_macfarlane,Drama
5949,Intacto,2001,Thriller,juan_carlos_fresnadillo,antonio_dechent eusebio_poncela leonardo_sbaraglia max_von_sydow monica_lopez,to_see blindfold,Thriller Thriller juan_carlos_fresnadillo antonio_dechent eusebio_poncela leonardo_sbaraglia max_von_sydow monica_lopez to_see blindfold,Thriller
5950,The Jimmy Show,2001,Comedy Drama,frank_whaley,carla_gugino ethan_hawke frank_whaley jillian_stacom lynn_cohen,dull,Comedy Drama Comedy Drama frank_whaley carla_gugino ethan_hawke frank_whaley jillian_stacom lynn_cohen dull,Comedy
5951,Morvern Callar,2002,Drama,lynne_ramsay,dan_cadan carolyn_calder kathleen_mcdermott raife_patrick_burchell samantha_morton,dreamlike intimate stylized meditative enigmatic sensual drab,Drama Drama lynne_ramsay dan_cadan carolyn_calder kathleen_mcdermott raife_patrick_burchell samantha_morton dreamlike intimate stylized meditative enigmatic sensual drab,Drama
5952,The Lord of the Rings: The Two Towers,2002,Action Adventure Fantasy,peter_jackson,elijah_wood ian_mckellen liv_tyler sean_astin viggo_mortensen,fantasy high_fantasy based_on_a_book peter_jackson seen_more_than_once dvd elves ian_mckellen action sequel,Action Adventure Fantasy Action Adventure Fantasy peter_jackson elijah_wood ian_mckellen liv_tyler sean_astin viggo_mortensen fantasy high_fantasy based_on_a_book peter_jackson seen_more_than_once dvd elves ian_mckellen action sequel,Action
5953,Guizi lai le,2000,Drama War,wen_jiang,ding_yuan haibin_li hongbo_jiang kenya_sawada lianmei_chen,,Drama War Drama War wen_jiang ding_yuan haibin_li hongbo_jiang kenya_sawada lianmei_chen,Drama
5954,25th Hour,2002,Crime Drama,spike_lee,anna_paquin barry_pepper edward_norton philip_seymour_hoffman rosario_dawson,edward_norton drugs japan philip_seymour_hoffman want_to_see_again bibliothek powerful_ending legenda_ptbr new_york nyc,Crime Drama Crime Drama spike_lee anna_paquin barry_pepper edward_norton philip_seymour_hoffman rosario_dawson edward_norton drugs japan philip_seymour_hoffman want_to_see_again bibliothek powerful_ending legenda_ptbr new_york nyc,Crime
5955,Antwone Fisher,2002,Drama,denzel_washington,denzel_washington derek_luke earl_billings joy_bryant salli_richardson,sexual_abuse psychiatrist bibliothek ok directorial_debut hw_drama afroamerican,Drama Drama denzel_washington denzel_washington derek_luke earl_billings joy_bryant salli_richardson sexual_abuse psychiatrist bibliothek ok directorial_debut hw_drama afroamerican,Drama
5956,Gangs of New York,2002,Crime Drama,martin_scorsese,cameron_diaz daniel_day-lewis jim_broadbent john_c._reilly leonardo_dicaprio,martin_scorsese leonardo_dicaprio daniel_daylewis cameron_diaz boring violent gay gangsters true_story new_york_city,Crime Drama Crime Drama martin_scorsese cameron_diaz daniel_day-lewis jim_broadbent john_c._reilly leonardo_dicaprio martin_scorsese leonardo_dicaprio daniel_daylewis cameron_diaz boring violent gay gangsters true_story new_york_city,Crime
5957,Two Weeks Notice,2002,Comedy Romance,marc_lawrence,alicia_witt dana_ivey hugh_grant robert_klein sandra_bullock,sandra_bullock crapflix amc_24,Comedy Romance Comedy Romance marc_lawrence alicia_witt dana_ivey hugh_grant robert_klein sandra_bullock sandra_bullock crapflix amc_24,Comedy
5958,The Wild Thornberrys Movie,2002,Animation Children Comedy,cathy_malkasian,jodi_carlisle lacey_chabert lynn_redgrave tim_curry tom_kane,based_on_a_cartoon,Animation Children Comedy Animation Children Comedy cathy_malkasian jodi_carlisle lacey_chabert lynn_redgrave tim_curry tom_kane based_on_a_cartoon,Animation
5959,Narc,2002,Crime Drama Thriller,joe_carnahan,anne_openshaw busta_rhymes chi_mcbride jason_patric ray_liotta,cynical gritty visceral tense bleak forceful harsh tumeys_dvds,Crime Drama Thriller Crime Drama Thriller joe_carnahan anne_openshaw busta_rhymes chi_mcbride jason_patric ray_liotta cynical gritty visceral tense bleak forceful harsh tumeys_dvds,Crime
5960,Bad Influence,1990,Drama Thriller,curtis_hanson,christian_clemenson james_spader kathleen_wilhoite lisa_zane rob_lowe,,Drama Thriller Drama Thriller curtis_hanson christian_clemenson james_spader kathleen_wilhoite lisa_zane rob_lowe,Drama
5961,Blue Steel,1989,Action Thriller,kathryn_bigelow,clancy_brown elizabeth_peña jamie_lee_curtis louise_fletcher ron_silver,police new_york_city female_heroine,Action Thriller Action Thriller kathryn_bigelow clancy_brown elizabeth_peña jamie_lee_curtis louise_fletcher ron_silver police new_york_city female_heroine,Action
5962,Body of Evidence,1993,Drama Thriller,uli_edel,anne_archer joe_mantegna julianne_moore madonna willem_dafoe,so_bad_its_funny golden_raspberry_(worst_actress),Drama Thriller Drama Thriller uli_edel anne_archer joe_mantegna julianne_moore madonna willem_dafoe so_bad_its_funny golden_raspberry_(worst_actress),Drama
5963,The Children's Hour,1961,Drama,william_wyler,audrey_hepburn fay_bainter james_garner miriam_hopkins shirley_maclaine,less_than_300_ratings queer lgbt svens_to_see_list,Drama Drama william_wyler audrey_hepburn fay_bainter james_garner miriam_hopkins shirley_maclaine less_than_300_ratings queer lgbt svens_to_see_list,Drama
5964,The Business,2005,Action Comedy,nick_love,danny_dyer eddie_weber geoff_bell georgina_chapman_(ii) tamer_hassan,gene_hackman,Action Comedy Action Comedy nick_love danny_dyer eddie_weber geoff_bell georgina_chapman_(ii) tamer_hassan gene_hackman,Action
5965,The Duellists,1977,Action War,director_ridley_scott,robert_stephens cristina_raines edward_fox harvey_keitel keith_carradine,ridley_scott erlends_dvds directorial_debut tumeys_dvds betamax who_cares_dvds,Action War Action War director_ridley_scott robert_stephens cristina_raines edward_fox harvey_keitel keith_carradine ridley_scott erlends_dvds directorial_debut tumeys_dvds betamax who_cares_dvds,Action
5966,A Kiss Before Dying,1956,Film-Noir Mystery,gerd_oswald,robert_wagner jeffrey_hunter joanne_woodward robert_quarry virginia_leith,,Film-Noir Mystery Film-Noir Mystery gerd_oswald robert_wagner jeffrey_hunter joanne_woodward robert_quarry virginia_leith,Film-Noir
5968,Miami Blues,1990,Comedy Crime Drama,george_armitage,alec_baldwin charles_napier fred_ward jennifer_jason_leigh nora_dunn,,Comedy Crime Drama Comedy Crime Drama george_armitage alec_baldwin charles_napier fred_ward jennifer_jason_leigh nora_dunn,Comedy
5969,My Girl,1991,Comedy Drama Romance,howard_zieff,anna_chlumsky dan_aykroyd jamie_lee_curtis macaulay_culkin richard_masur,jamie_lee_curtis dan_aykroyd richard_masur anna_chlumsky,Comedy Drama Romance Comedy Drama Romance howard_zieff anna_chlumsky dan_aykroyd jamie_lee_curtis macaulay_culkin richard_masur jamie_lee_curtis dan_aykroyd richard_masur anna_chlumsky,Comedy
